"","match","int_corr","race_dif","age_dif","field_cd_dif","undergrd_dif","imprace_dif","imprelig_dif","from_dif","goal_dif","date_dif","go_out_dif","career_c_dif","sports_dif","tvsports_dif","exercise_dif","dining_dif","museums_dif","art_dif","hiking_dif","gaming_dif","clubbing_dif","reading_dif","tv_dif","theater_dif","movies_dif","concerts_dif","music_dif","shopping_dif","yoga_dif","exphappy_dif","attr1_1_dif","sinc1_1_dif","intel1_1_dif","fun1_1_dif","amb1_1_dif","shar1_1_dif","attr2_1_dif","sinc2_1_dif","intel2_1_dif","fun2_1_dif","amb2_1_dif","shar2_1_dif","attr3_1_dif","sinc3_1_dif","intel3_1_dif","fun3_1_dif","amb3_1_dif","id_1","id_2"
"1858",0,0.06,1,1,0,1,2,0,1,0,0,2,1,4,2,1,1,2,2,6,3,2,2,2,0,1,2,2,8,1,1,43.33,3.33,16.67,3.33,16.67,16.67,0,10,10,10,40,10,2,0,1,2,1,255,277
"1859",0,-0.12,1,6,1,1,2,0,1,0,4,2,1,2,7,4,3,3,3,5,3,3,3,1,0,2,1,1,4,0,2,8.33,1.67,3.33,8.33,6.67,11.67,25,5,10,15,0,5,2,0,1,2,2,255,278
"1860",0,-0.25,1,1,0,1,4,0,1,1,3,1,1,1,7,3,1,4,3,1,1,1,3,2,4,1,7,6,8,0,1,10.33,1.67,11.33,6.67,6.67,6.67,10,7,15,2,3,1,2,1,3,0,1,255,279
"1861",0,0.13,1,1,0,1,1,0,1,1,1,1,1,2,7,4,1,0,1,1,2,3,4,2,0,3,1,0,7,1,1,8.33,3.33,13.33,1.67,11.67,11.67,30,0,20,5,5,0,1,1,1,1,0,255,280
"1862",0,0.18,1,1,1,1,1,4,1,1,2,2,1,2,4,7,2,1,1,4,1,3,0,2,1,1,1,3,6,8,4,3.33,3.33,3.33,1.67,11.67,3.33,25,0,0,15,10,0,1,0,1,0,1,255,281
"1863",0,0.36,1,3,1,1,2,0,1,0,3,0,1,4,2,1,1,2,2,0,5,3,3,1,0,0,1,2,4,0,1,8.33,1.67,3.33,3.33,6.67,6.67,25,5,10,0,10,0,1,1,0,3,4,255,282
"1864",0,-0.16,0,1,1,1,2,0,1,0,3,1,1,3,2,3,0,2,2,4,4,1,2,3,2,4,5,1,7,6,1,33.33,6.67,6.67,6.67,6.67,6.67,20,0,20,0,0,0,3,1,2,3,3,255,283
"1865",0,0.31,1,1,1,1,2,4,1,0,2,1,1,3,6,4,1,1,3,4,1,0,3,1,2,2,0,1,1,4,1,8.33,3.33,8.33,3.33,6.67,16.67,35,5,5,10,10,5,1,2,1,1,1,255,284
"1866",0,-0.25,1,2,1,1,2,0,1,1,1,3,1,1,1,3,4,3,4,5,12,0,3,3,4,3,2,2,1,9,4,3.33,3.33,8.33,8.33,11.67,11.67,30,10,15,15,5,5,2,2,3,4,2,255,285
"1867",0,-0.5,1,4,1,1,1,6,1,0,1,0,1,1,5,5,3,2,1,5,7,1,2,2,1,0,0,2,6,7,1,6.67,1.67,8.33,1.67,1.67,3.33,35,5,10,5,10,5,3,2,0,0,1,255,286
"1868",0,-0.02,0,4,1,1,2,0,1,0,0,0,1,4,7,4,1,4,4,5,4,1,4,4,1,3,0,0,1,7,2,18.33,23.33,11.67,11.67,9.67,8.67,32,10,0,15,3,10,1,2,0,1,4,255,287
"1869",0,-0.02,1,1,1,1,0,4,1,0,1,0,1,3,3,6,2,1,1,2,2,1,3,2,1,0,3,1,7,1,1,3.33,3.33,1.67,8.33,6.67,6.67,20,10,5,15,0,0,1,0,1,1,1,255,288
"1870",0,-0.3,0,2,1,1,2,1,1,0,3,2,1,4,2,8,1,3,0,6,3,2,4,2,2,0,2,0,7,0,1,3.33,13.33,6.67,3.33,16.67,3.33,20,10,5,5,10,10,2,1,1,4,2,255,289
"1871",0,0.38,1,8,0,1,1,5,1,1,2,1,1,1,7,1,1,1,2,1,0,4,4,3,4,2,1,2,7,4,1,13.33,6.67,13.33,6.67,11.67,1.67,35,5,10,20,15,5,1,4,3,1,3,255,290
"1872",0,0.22,0,1,0,1,2,4,1,0,4,1,0,3,1,2,1,1,1,1,4,0,1,1,1,0,3,0,4,4,0,3.33,3.33,1.67,1.67,4.67,1.33,20,5,10,10,5,0,0,1,2,1,3,255,291
"1873",0,-0.24,1,2,1,1,4,0,1,0,5,2,1,4,3,1,2,1,1,6,5,4,1,0,0,2,3,2,8,0,0,3.33,1.33,3.33,0.329999999999998,6.67,1.67,40,11,12,5,5,7,2,2,3,2,4,255,292
"1874",0,0.33,1,2,1,1,0,6,1,1,2,1,1,0,1,2,4,2,1,2,4,3,3,2,2,2,0,0,3,3,0,6.33,1.33,4.33,1.33,6.67,6.67,35,15,10,5,5,0,1,2,2,3,3,255,293
"1875",0,0.55,1,5,1,1,2,1,1,0,1,2,1,1,2,1,0,1,1,2,4,2,3,3,1,0,0,0,6,1,1,15,0,2,2,6,5,13,5,3,5,10,0,1,1,1,1,1,256,273
"1876",0,0.66,1,0,1,1,3,2,1,1,2,2,1,2,0,2,0,0,0,2,0,4,5,1,0,0,1,2,1,4,0,15,15,0,0,0,0,20,0,5,0,20,5,1,2,1,4,3,256,274
"1877",0,0.05,1,3,1,1,5,4,1,0,2,1,1,4,2,4,1,1,2,2,1,0,5,7,3,1,1,1,4,6,0,10,15,5,15,0,15,20,5,0,10,10,15,4,2,2,0,4,256,275
"1878",0,-0.06,1,2,1,1,1,2,1,0,2,3,1,1,1,2,2,2,4,4,2,1,4,7,2,1,2,1,7,1,2,9,9,8,6,2,0,5,8,9,7,18,5,1,3,2,1,2,256,276
"1879",0,-0.39,1,1,1,1,5,4,1,1,1,1,1,5,3,4,2,2,3,4,0,2,3,6,1,0,2,2,8,1,1,45,5,20,0,10,10,20,10,20,25,45,10,2,1,0,2,1,256,277
"1880",0,0.3,1,8,1,1,5,4,1,1,3,3,1,3,2,1,2,3,4,3,0,3,4,3,1,1,1,1,4,2,2,10,10,0,5,0,5,5,5,0,0,5,5,2,1,0,2,2,256,278
"1881",1,-0.06,1,1,1,1,1,4,1,1,2,2,1,2,2,0,2,4,2,1,2,1,4,2,3,0,7,6,8,2,1,12,10,8,10,0,0,10,7,5,17,8,1,2,0,2,0,1,256,279
"1882",0,0.17,1,1,1,1,4,4,1,1,0,2,1,3,2,1,2,0,0,1,1,3,5,6,1,2,1,0,7,1,1,10,5,10,5,5,5,10,0,10,10,10,0,1,0,0,1,0,256,280
"1883",0,0.16,1,3,1,1,4,0,1,1,1,1,1,1,1,4,3,1,0,2,4,3,1,6,0,0,1,3,6,6,4,5,5,0,5,5,10,5,0,10,0,15,0,1,1,0,0,1,256,281
"1884",1,-0.32,1,1,1,1,5,4,1,1,2,1,1,5,7,4,2,2,1,2,2,3,4,3,1,1,1,2,4,2,1,10,10,0,0,0,0,5,5,0,15,15,0,1,0,1,3,4,256,282
"1885",0,-0.58,0,3,1,1,5,4,1,1,2,2,1,4,3,0,1,2,1,2,1,1,3,7,1,5,5,1,7,4,1,35,15,10,10,0,0,0,0,10,15,5,0,3,0,1,3,3,256,283
"1886",0,0.45,1,3,1,1,5,0,1,1,1,2,1,4,1,1,0,1,4,2,4,0,4,3,1,1,0,1,1,2,1,10,5,5,0,0,10,15,5,5,5,15,5,1,3,0,1,1,256,284
"1887",0,0.25,1,0,1,1,5,4,1,1,0,2,1,0,4,0,3,3,5,3,9,0,4,1,3,2,2,2,1,7,4,5,5,5,5,5,5,10,10,5,0,0,5,2,1,2,4,2,256,285
"1888",0,-0.06,1,2,1,1,2,2,1,1,0,1,1,2,0,2,4,2,2,3,4,1,3,2,2,1,0,2,6,5,1,5,10,5,5,5,10,15,5,0,10,15,5,3,3,1,0,1,256,286
"1889",0,0.64,0,2,1,1,5,4,1,1,1,1,1,3,2,1,0,4,3,3,1,1,5,0,2,2,0,0,1,5,2,20,15,15,15,3,2,12,10,10,0,2,10,1,1,1,1,4,256,287
"1890",0,-0.22,1,3,1,1,3,0,1,1,0,1,1,4,2,3,1,1,0,0,1,1,4,6,0,1,3,1,7,1,1,5,5,5,5,0,0,0,10,15,0,5,0,1,1,0,1,1,256,288
"1891",1,-0.13,0,4,1,1,5,3,1,1,2,3,1,5,3,5,0,3,1,4,0,2,5,2,1,1,2,0,7,2,1,5,5,10,0,10,10,0,10,5,10,15,10,2,0,0,4,2,256,289
"1892",0,0.2,1,10,1,1,4,1,1,0,1,2,1,2,2,2,0,1,1,3,3,4,5,7,3,3,1,2,7,2,1,15,15,10,10,5,5,15,5,0,5,20,5,1,5,2,1,3,256,290
"1893",0,-0.3,0,3,1,0,1,0,1,1,3,2,0,4,4,1,0,1,2,1,1,0,2,3,0,1,3,0,4,2,0,5,5,5,5,2,8,0,5,0,5,0,0,0,0,1,1,3,256,291
"1894",0,-0.23,1,4,1,1,1,4,1,1,4,3,1,5,2,2,1,1,0,4,2,4,2,4,1,1,3,2,8,2,0,5,7,0,3,0,5,20,11,2,10,10,7,2,1,2,2,4,256,292
"1895",0,-0.11,1,4,1,1,3,2,1,0,1,2,1,1,6,1,3,2,2,0,1,3,4,2,3,1,0,0,3,1,0,8,7,1,2,0,0,15,15,0,10,10,0,1,1,1,3,3,256,293
"1896",0,0.64,0,5,1,1,3,2,1,0,0,1,0,1,0,1,2,3,6,2,2,1,8,3,2,2,2,2,1,8,2,8,11,12,8,10,5,33,5,13,10,5,0,0,1,2,2,3,257,273
"1897",0,0.46,1,0,1,1,2,3,1,1,1,1,0,4,2,2,2,4,5,6,2,3,0,5,1,2,1,0,4,3,3,8,4,10,10,4,0,40,0,15,15,15,5,0,2,0,3,1,257,274
"1898",0,0.56,0,3,1,1,4,5,1,0,1,2,1,2,0,4,3,3,3,6,3,1,0,1,4,3,3,1,1,1,3,3,4,5,5,4,15,40,5,10,5,5,15,3,2,1,1,0,257,275
"1899",0,0.7,0,2,1,1,2,3,1,0,1,0,0,1,1,2,0,2,1,8,0,2,1,1,1,3,4,3,2,8,1,2,2,2,4,6,0,25,8,1,8,13,5,0,3,1,0,2,257,276
"1900",0,0.55,0,1,1,1,4,5,1,1,2,4,0,3,5,4,4,2,2,0,2,1,2,0,2,2,4,4,3,8,2,38,6,30,10,14,10,0,10,10,10,40,10,3,1,1,1,5,257,277
"1901",0,0.88,0,8,1,1,4,5,1,1,2,0,0,1,0,1,0,1,1,1,2,4,1,3,2,1,1,1,1,9,5,3,1,10,15,4,5,25,5,10,15,0,5,1,1,1,1,2,257,278
"1902",0,0.23,0,1,1,1,2,5,1,1,1,1,0,0,0,0,4,8,7,5,0,0,1,4,2,2,9,8,3,9,4,5,1,2,0,4,0,10,7,15,2,3,1,1,0,1,1,3,257,279
"1903",0,0.75,0,1,1,1,3,5,1,1,1,1,0,1,0,1,4,4,5,5,1,2,0,0,2,0,3,2,2,8,2,3,6,0,5,9,5,30,0,20,5,5,0,2,0,1,2,4,257,280
"1904",0,0.74,0,3,1,1,3,1,1,1,0,4,0,3,3,4,5,3,5,2,2,2,4,0,1,2,3,5,1,1,1,2,6,10,5,9,10,25,0,0,15,10,0,0,1,1,1,5,257,281
"1905",0,-0.21,1,1,1,1,4,5,1,1,1,2,1,3,9,4,4,6,6,6,4,4,1,3,2,3,3,0,1,9,2,3,1,10,10,4,0,25,5,10,0,10,0,0,0,2,2,0,257,282
"1906",0,0.21,1,3,1,1,4,5,1,1,1,1,1,2,5,0,3,6,6,2,3,2,2,1,0,7,7,3,2,3,2,28,4,20,0,4,0,20,0,20,0,0,0,2,0,0,2,1,257,283
"1907",0,0.8,0,3,1,1,4,1,1,1,0,1,1,2,1,1,2,3,1,2,2,1,1,3,0,1,2,1,4,5,4,3,6,5,10,4,10,35,5,5,10,10,5,0,3,1,0,3,257,284
"1908",0,0.29,1,0,1,1,4,5,1,1,1,5,1,2,6,0,1,1,0,1,11,1,1,5,2,0,0,0,6,0,7,2,6,5,15,9,5,30,10,15,15,5,5,1,1,1,3,2,257,285
"1909",0,0.42,0,2,1,1,1,1,1,1,1,2,0,0,2,2,6,2,3,1,6,0,2,4,3,3,2,4,1,2,4,12,1,5,5,1,10,35,5,10,5,10,5,4,3,2,1,3,257,286
"1910",0,0.26,1,2,1,1,4,5,1,1,2,2,1,5,0,1,2,8,8,1,3,0,0,6,3,0,2,2,4,2,5,13,26,25,5,7,2,32,10,0,15,3,10,0,1,2,2,0,257,287
"1911",0,0.59,0,3,1,1,2,1,1,1,1,2,0,2,4,3,1,5,5,4,1,0,1,0,1,3,5,3,2,8,2,2,6,15,15,4,0,20,10,5,15,0,0,2,1,1,0,3,257,288
"1912",0,0.42,1,4,1,1,4,4,1,1,1,0,1,3,5,5,2,7,4,0,2,1,0,4,0,3,4,2,2,9,4,2,16,20,10,14,10,20,10,5,5,10,10,3,0,1,3,2,257,289
"1913",0,0.74,0,10,1,1,3,0,1,0,0,1,0,0,0,2,2,3,6,7,1,3,0,1,2,5,1,0,2,5,2,8,4,0,0,9,5,35,5,10,20,15,5,2,5,1,2,1,257,290
"1914",0,0.3,1,3,1,1,0,1,1,1,2,1,1,2,6,1,2,3,3,5,3,1,3,3,1,3,5,2,1,5,3,2,6,15,5,2,8,20,5,10,10,5,0,1,0,0,0,1,257,291
"1915",0,0.42,1,4,1,1,2,5,1,1,3,0,1,3,4,2,1,3,5,0,4,5,3,2,2,1,5,0,3,9,3,2,4,10,7,4,5,40,11,12,5,5,7,1,1,1,1,0,257,292
"1916",0,0.26,1,4,1,1,2,1,1,0,0,1,1,1,8,1,1,2,3,4,3,4,1,4,4,1,2,2,2,6,3,1,4,9,8,4,0,35,15,10,5,5,0,0,1,0,2,1,257,293
"1917",0,0.18,1,4,1,1,7,6,1,1,1,1,0,3,5,2,0,1,1,2,3,2,8,2,1,3,6,2,3,0,1,23,10,2,2,1,8,33,7,14,3,10,1,1,0,2,3,2,258,273
"1918",0,0.1,1,1,1,1,2,7,1,1,2,1,0,6,3,3,0,2,2,6,1,0,0,4,2,3,7,4,2,5,0,23,25,0,0,5,3,40,2,16,8,20,6,1,3,0,2,4,258,274
"1919",0,0.36,1,4,1,1,0,9,1,1,2,2,1,0,5,3,1,1,4,6,2,4,0,2,1,2,5,3,1,7,0,18,25,5,15,5,12,40,7,11,2,10,14,4,3,1,2,5,258,275
"1920",1,0.1,1,1,1,1,6,7,1,1,2,0,0,3,4,1,2,0,6,8,1,5,1,2,4,2,4,1,4,0,2,17,19,8,6,3,3,25,10,2,1,18,6,1,4,1,1,3,258,276
"1921",1,0.58,1,0,1,1,0,9,1,0,1,4,0,1,0,3,2,0,5,0,1,2,2,1,1,3,4,0,5,0,1,53,15,20,0,5,13,0,8,9,17,45,11,2,2,1,0,0,258,277
"1922",0,0.12,1,7,1,1,0,9,1,0,3,0,0,1,5,2,2,1,6,1,1,7,1,2,1,4,7,3,1,1,2,18,20,0,5,5,8,25,7,11,8,5,6,2,2,1,0,3,258,278
"1923",0,0.35,1,0,1,1,6,9,1,1,2,1,0,2,5,1,2,6,0,5,1,3,1,3,5,3,1,4,5,1,1,20,20,8,10,5,3,10,5,16,9,8,0,2,1,1,2,2,258,279
"1924",1,0.42,1,0,1,1,1,9,1,1,0,1,0,1,5,2,2,2,2,5,0,1,0,1,1,5,5,2,4,0,1,18,15,10,5,0,8,30,2,21,2,10,1,1,1,1,3,1,258,280
"1925",0,0.38,1,2,1,1,1,5,1,1,1,4,0,5,2,5,3,1,2,2,3,1,4,1,2,3,5,1,3,7,4,13,15,0,5,0,7,25,2,1,8,15,1,1,2,1,2,0,258,281
"1926",1,0.1,1,2,1,1,0,9,1,0,2,2,1,1,4,3,2,4,1,6,3,7,1,2,1,2,5,4,1,1,1,18,20,0,0,5,3,25,7,11,7,15,1,1,1,2,1,5,258,282
"1927",1,0.58,1,2,1,1,0,9,1,0,2,1,1,0,0,1,1,4,1,2,2,5,2,2,3,2,1,1,4,5,1,43,25,10,10,5,3,20,2,21,7,5,1,3,1,0,1,4,258,283
"1928",1,0.26,1,2,1,1,0,5,1,0,1,1,1,0,4,2,0,1,6,2,3,4,1,2,3,4,6,3,2,3,1,18,15,5,0,5,13,35,7,6,3,15,4,1,4,1,1,2,258,284
"1929",0,-0.17,0,1,1,1,0,9,1,1,0,5,1,4,1,1,3,1,7,1,10,4,1,4,5,5,8,4,4,8,4,13,15,5,5,0,8,30,12,16,8,0,6,2,0,1,2,3,258,285
"1930",0,0.2,1,3,1,1,3,3,1,0,0,2,0,2,3,3,4,0,4,1,5,3,2,3,0,2,6,0,3,6,1,3,20,5,5,10,7,35,7,11,2,15,4,3,4,2,2,2,258,286
"1931",0,0.13,1,3,1,1,0,9,1,0,1,2,1,7,5,2,0,6,1,1,2,3,0,5,0,5,6,2,2,6,2,28,5,15,15,2,5,32,12,1,8,2,9,1,0,2,3,5,258,287
"1932",0,0.54,1,2,1,1,2,5,1,0,0,2,0,0,1,4,1,3,2,4,0,3,1,1,2,2,3,1,4,0,1,13,15,5,5,5,3,20,12,4,8,5,1,1,2,1,1,2,258,288
"1933",0,0.42,1,3,1,1,0,8,1,0,2,0,1,1,0,6,0,5,3,0,1,2,0,3,3,2,4,2,4,1,1,13,5,10,0,5,7,20,12,6,2,15,11,2,1,1,2,3,258,289
"1934",0,0.35,1,9,1,1,1,4,1,1,1,1,0,2,5,1,0,1,1,7,2,0,0,2,5,0,7,4,4,3,1,23,25,10,10,0,2,35,3,11,13,20,6,1,6,1,3,4,258,290
"1935",0,0.43,1,2,1,1,4,5,1,0,3,1,1,0,1,0,0,1,4,5,2,4,3,2,2,2,3,2,1,3,0,13,15,5,5,7,5,20,7,11,3,0,1,0,1,0,1,4,258,291
"1936",1,0.33,1,3,1,1,6,9,1,0,4,0,1,1,1,1,1,1,2,0,3,8,3,1,1,4,3,4,5,1,0,13,17,0,3,5,2,40,13,13,2,10,6,2,0,1,0,5,258,292
"1937",0,0.08,1,3,1,1,2,3,1,1,1,1,1,3,3,0,3,0,4,4,2,7,1,3,1,4,6,2,0,2,0,16,17,1,2,5,3,35,17,11,2,10,1,1,0,0,1,4,258,293
"1938",0,0.39,0,4,0,1,6,2,1,0,2,1,0,2,2,2,1,0,3,4,1,4,6,1,0,1,3,1,2,4,0,15,7,1,1,13,7,0,3,7,2,2,8,0,1,1,3,2,259,273
"1939",0,0.19,1,1,1,1,1,1,1,1,3,1,0,5,0,3,1,1,2,0,3,6,2,1,1,1,4,3,3,1,1,15,8,1,1,7,2,7,8,9,7,12,13,0,2,1,2,0,259,274
"1940",0,0.58,0,4,1,1,1,1,1,0,3,2,1,1,2,3,2,0,0,0,4,2,2,5,2,0,2,2,0,3,1,10,8,6,14,7,13,7,3,4,3,2,7,3,2,2,2,1,259,275
"1941",0,0.72,0,1,0,1,5,1,1,0,3,0,0,2,1,1,1,1,2,2,1,1,1,5,3,0,1,0,3,4,1,9,2,9,5,9,2,8,0,5,0,10,13,0,3,2,1,1,259,276
"1942",1,0.24,0,0,0,1,1,1,1,1,0,4,0,2,3,3,3,1,1,6,3,4,0,4,0,1,1,1,4,4,0,45,2,19,1,17,12,33,18,16,18,37,18,3,1,0,0,4,259,277
"1943",0,0.59,0,7,1,1,1,1,1,1,4,0,0,0,2,2,1,2,2,5,3,1,1,1,0,2,4,2,0,5,3,10,3,1,6,7,7,8,3,4,7,3,13,1,1,0,0,1,259,278
"1944",0,0.5,0,0,0,1,5,1,1,1,3,1,0,1,2,1,3,5,4,1,1,3,1,0,4,1,4,5,4,5,2,12,3,9,9,7,2,23,15,9,10,0,7,1,0,2,2,2,259,279
"1945",0,0.52,0,0,0,1,0,1,1,1,1,1,0,0,2,2,3,1,2,1,2,5,2,4,0,3,2,1,3,4,0,10,2,11,4,12,7,3,8,14,3,2,8,2,0,0,3,3,259,280
"1946",0,0.19,0,2,1,1,0,3,1,1,2,4,0,4,1,5,4,0,2,4,1,5,2,4,1,1,2,2,2,3,3,5,2,1,4,12,8,8,8,6,7,7,8,0,1,0,2,4,259,281
"1947",0,0.1,1,2,1,1,1,1,1,1,3,2,1,2,7,3,3,3,3,0,5,1,1,1,0,0,2,3,0,5,0,10,3,1,1,7,2,8,3,4,8,7,8,0,0,1,1,1,259,282
"1948",0,0.12,1,2,1,1,1,1,1,1,3,1,1,1,3,1,2,3,3,4,4,1,0,5,2,4,2,0,3,1,0,35,8,9,9,7,2,13,8,14,8,3,8,2,0,1,1,0,259,283
"1949",0,0.63,0,2,1,1,1,3,1,1,2,1,1,1,1,2,1,0,2,4,1,2,1,1,2,2,3,2,3,1,2,10,2,6,1,7,12,2,3,1,2,7,3,0,3,0,1,2,259,284
"1950",0,-0.42,1,1,1,1,1,1,1,1,1,5,1,3,4,1,2,2,3,5,12,2,1,1,4,3,5,3,5,4,5,5,2,6,6,12,7,3,2,9,7,8,13,1,1,2,2,1,259,285
"1951",0,-0.11,0,3,1,1,2,5,1,1,1,2,0,1,0,3,5,1,0,5,7,3,0,0,1,0,3,1,2,2,2,5,3,6,4,2,8,2,3,4,3,7,3,4,3,1,2,2,259,286
"1952",0,0.04,1,3,1,1,1,1,1,1,0,2,1,6,2,2,1,5,5,5,4,3,2,2,1,3,3,1,3,2,3,20,22,14,14,10,4,1,2,6,7,6,2,0,1,1,3,1,259,287
"1953",0,0.47,0,2,1,1,1,3,1,1,1,2,0,1,2,4,0,2,2,2,2,3,1,4,1,0,0,0,3,4,0,5,2,4,6,7,2,13,2,11,7,3,8,2,1,0,1,2,259,288
"1954",0,0.12,1,3,1,1,1,0,1,1,3,0,1,2,3,6,1,4,1,6,3,4,2,0,2,0,1,1,3,5,2,5,12,9,1,17,8,13,2,1,3,7,18,3,0,0,2,1,259,289
"1955",0,0.53,0,9,0,1,0,4,1,0,2,1,0,1,2,1,1,0,3,1,0,6,2,5,4,2,4,3,3,1,0,15,8,11,9,12,3,2,13,4,12,12,13,2,5,2,3,0,259,290
"1956",0,0.46,1,2,0,1,3,3,1,1,4,1,1,1,4,0,1,0,0,1,4,2,1,1,1,0,0,1,0,1,1,5,2,4,4,5,6,13,3,4,2,8,8,1,0,1,1,0,259,291
"1957",0,0.32,1,3,1,1,5,1,1,1,5,0,1,2,2,1,0,0,2,6,5,2,1,2,0,2,0,3,4,5,1,5,0,1,2,7,3,7,3,6,3,2,1,1,1,2,0,1,259,292
"1958",0,0.37,1,3,1,1,1,5,1,0,2,1,1,2,6,0,2,1,0,2,4,1,1,0,2,2,3,1,1,2,1,8,0,2,1,7,2,2,7,4,3,2,8,0,1,1,1,0,259,293
"1959",0,0.53,1,2,0,1,4,0,1,0,2,1,0,3,5,2,2,2,1,2,1,0,7,1,0,1,1,1,2,1,1,11,5,1,4,9,10,2,5,4,6,2,5,1,1,2,2,1,260,273
"1960",0,0.52,1,3,1,1,1,1,1,1,3,1,0,6,3,3,2,1,0,2,3,2,1,1,1,1,0,1,3,4,0,11,10,1,6,3,5,9,10,6,11,12,10,1,2,0,3,3,260,274
"1961",0,0.43,1,6,1,1,3,3,1,0,3,0,1,0,5,3,3,2,2,2,4,2,1,5,2,0,2,0,0,6,0,6,10,6,9,3,10,9,5,1,1,2,10,4,2,1,1,4,260,275
"1962",1,0.39,1,1,0,1,3,1,1,0,3,2,0,3,4,1,0,3,4,4,1,3,0,5,3,0,3,2,3,1,2,5,4,9,0,5,5,6,2,8,4,10,10,1,3,1,0,2,260,276
"1963",1,0.36,1,2,0,1,3,3,1,1,0,2,0,1,0,3,4,3,3,4,3,0,1,4,0,1,3,3,4,1,1,41,0,19,6,13,15,31,20,19,14,37,15,2,1,1,1,1,260,277
"1964",0,0.36,1,5,1,1,3,3,1,1,4,2,0,1,5,2,0,4,4,3,3,5,0,1,0,2,0,0,0,2,2,6,5,1,11,3,10,6,5,1,11,3,10,2,1,1,1,2,260,278
"1965",0,0.31,1,2,0,1,3,3,1,1,3,1,0,2,5,1,4,3,2,1,1,1,0,0,4,1,8,7,4,2,1,8,5,9,4,3,5,21,17,6,6,0,4,2,0,1,1,1,260,279
"1966",1,0.62,1,2,0,1,2,3,1,1,1,1,0,1,5,2,4,1,0,1,2,1,1,4,0,3,2,1,3,1,1,6,0,11,1,8,10,1,10,11,1,2,5,1,0,1,2,0,260,280
"1967",0,0.43,1,0,1,1,2,1,1,1,2,2,0,5,2,5,5,2,0,2,1,1,3,4,1,1,2,4,2,6,4,1,0,1,1,8,5,6,10,9,11,7,5,1,1,1,1,1,260,281
"1968",1,0.34,1,4,1,1,3,3,1,1,3,0,1,1,4,3,4,1,1,2,5,5,0,1,0,0,2,1,0,2,1,6,5,1,6,3,5,6,5,1,4,7,5,1,0,2,2,4,260,282
"1969",0,0.26,0,0,1,1,3,3,1,1,3,1,1,0,0,1,3,1,1,2,4,3,1,5,2,4,6,2,3,4,1,31,10,9,4,3,5,11,10,11,4,3,5,3,0,0,2,3,260,283
"1970",0,0.58,1,0,1,1,3,1,1,1,2,1,1,0,4,2,2,2,4,2,1,2,0,1,2,2,1,0,3,2,1,6,0,6,6,3,15,4,5,4,6,7,0,1,3,1,0,1,260,284
"1971",1,-0.18,1,3,1,1,3,3,1,1,1,3,1,4,1,1,1,4,5,3,12,2,0,1,4,3,1,1,5,7,4,1,0,6,11,8,10,1,0,6,11,8,10,2,1,1,3,2,260,285
"1972",0,-0.01,1,5,1,1,0,3,1,1,1,0,0,2,3,3,6,3,2,3,7,1,1,0,1,0,1,3,2,5,1,9,5,6,1,2,5,4,5,1,1,7,0,3,3,2,1,1,260,286
"1973",0,0.31,0,5,1,1,3,3,1,1,0,0,1,7,5,2,2,3,3,3,4,1,1,2,1,3,1,1,3,5,2,16,20,14,9,6,7,1,0,9,11,6,5,1,1,2,2,4,260,287
"1974",0,0.65,1,0,1,1,1,1,1,1,1,0,0,0,1,4,1,0,0,0,2,1,0,4,1,0,4,2,3,1,1,1,0,4,11,3,5,11,0,14,11,3,5,1,1,1,0,1,260,288
"1975",0,0.53,0,1,1,1,3,2,1,1,3,2,1,1,0,6,2,2,1,4,3,0,1,0,2,0,3,1,3,2,1,1,10,9,6,13,5,11,0,4,1,7,15,2,0,1,3,2,260,289
"1976",0,0.75,1,7,0,1,2,2,1,0,2,1,0,2,5,1,2,2,1,3,0,2,1,5,4,2,0,1,3,2,1,11,10,11,4,8,0,4,15,1,16,12,10,1,5,1,2,3,260,290
"1977",1,0.47,0,0,0,1,1,1,1,1,4,1,1,0,1,0,2,2,2,1,4,2,2,1,1,0,4,1,0,2,0,1,0,4,1,1,3,11,5,1,6,8,5,0,0,0,0,3,260,291
"1978",0,0.24,1,1,1,1,3,3,1,1,5,2,1,1,1,1,1,2,0,4,5,6,2,2,0,2,4,1,4,2,0,1,2,1,3,3,0,9,1,3,1,2,2,2,1,1,1,4,260,292
"1979",0,0.4,1,1,1,1,1,3,1,0,2,1,1,3,3,0,1,3,2,0,4,5,0,0,2,2,1,1,1,1,0,4,2,2,4,3,5,4,5,1,1,2,5,1,1,0,2,3,260,293
"1980",0,0.34,1,3,0,1,7,0,1,1,2,0,0,0,3,2,2,2,4,5,4,5,7,3,2,1,1,1,1,4,2,15,5,2,2,11,5,28,5,13,0,10,0,2,2,0,2,1,261,273
"1981",0,0.39,1,2,1,1,2,1,1,1,3,0,0,3,1,1,2,3,3,1,0,7,1,5,3,1,0,1,4,1,3,15,10,0,0,5,0,35,0,15,5,20,5,2,1,2,3,1,261,274
"1982",1,0.54,1,5,1,1,0,3,1,1,3,1,1,3,3,7,3,2,1,1,1,3,1,1,0,2,2,0,1,3,3,10,10,5,15,5,15,35,5,10,5,10,15,5,1,3,1,2,261,275
"1983",1,0.7,1,0,0,1,6,1,1,1,3,1,0,0,2,5,0,1,1,1,2,2,0,1,5,2,3,2,2,4,1,9,4,8,6,7,0,20,8,1,2,18,5,2,2,3,0,0,261,276
